Transaction ID,Salesperson,Date,Payment Month,Status,Revenue,Company Name
1303,Moll,30/04/2024,Jul,New,9510,Incom Corporation
1304,Parrish,01/05/2024,Jul,New,21990,U.S. Robotics and Mechanical Men
1305,Batiste,01/05/2024,Jul,Lapsed,21510,Ewing Oil
1306,Gilman,01/05/2024,Jul,New,15390,Demo Company
1307,Vincent,01/05/2024,Jul,Existing,11820,InGen Corporation
1308,Parrish,01/05/2024,Jul,Lapsed,12300,Trans United Airways
1309,Kroll,01/05/2024,Aug,New,27030,Global Dynamics
1310,Baines,01/05/2024,Aug,Existing,27090,Atlantic Northern
1311,Schwarz,01/05/2024,Aug,New,13440,Sample Company
1312,Hitchcock,01/05/2024,Aug,Lapsed,12600,Colonial Movers
1313,Ahmad,01/05/2024,Aug,Existing,24720,Charles Townsend Agency
1314,Moll,01/05/2024,Aug,New,4860,Atlantic Corporation
1315,Ahmad,01/05/2024,Aug,Existing,13260,Blarg Factory
1316,Simonson,02/05/2024,Aug,New,8850,Transworld Consortium
1317,Batiste,02/05/2024,Aug,Existing,21690,Blue Sun Corporation
1318,Parrish,02/05/2024,Aug,Lapsed,13260,Globo Gym American Corp
1319,Ahmad,02/05/2024,Aug,Existing,8550,Sudden Pacific Railroad
1320,Schwarz,02/05/2024,Aug,Existing,16530,Initech
1321,Hitchcock,02/05/2024,Aug,Existing,26430,London and West Coast Railway
1322,Palacios,02/05/2024,Aug,Lapsed,8370,Chez Quis
1323,Moll,02/05/2024,Aug,Existing,23340,Liandri Mining Corporation
1324,Hall,02/05/2024,Aug,New,8220,Roboto Industries
1325,Pritchett,02/05/2024,Aug,Lapsed,3180,Input Inc.
1326,Schwarz,02/05/2024,Aug,New,7500,Thatherton Fuels
1327,Moll,02/05/2024,Aug,New,6780,Leeding Engines Ltd.
1328,Kroll,02/05/2024,Aug,Existing,4950,Thrift Bank
1329,Simonson,03/05/2024,Aug,New,7050,Cyberdyne Systems
1330,Schwarz,03/05/2024,Aug,Lapsed,8070,ZiffCorp
1331,Levy,03/05/2024,Aug,New,25470,Globex Corporation
1332,Levy,03/05/2024,Aug,New,17760,Rouster and Sideways
1333,Batiste,03/05/2024,Aug,New,14880,Global Dynamics
1334,Kroll,03/05/2024,Aug,Lapsed,10170,Colonial Movers
1335,Palacios,03/05/2024,Aug,Existing,12150,Primatech
1336,Ahmad,03/05/2024,Aug,Lapsed,2100,Blue Sun Corporation
1337,Gilman,03/05/2024,Aug,New,28950,General Forge and Foundry
1338,Gilman,03/05/2024,Aug,New,9870,Atlantic Corporation
1339,Schwarz,03/05/2024,Aug,Existing,28500,Sombra Corporation
1340,Pritchett,03/05/2024,Sep,Existing,15720,ABC Corp
1341,Parrish,03/05/2024,Sep,Lapsed,28620,North Western Railway
1342,Parrish,03/05/2024,Sep,Existing,19410,Globex Corporation
1343,Levy,03/05/2024,Sep,Existing,9090,Curious Goods
1344,Pritchett,04/05/2024,Sep,Lapsed,26160,Atlantic Corporation
1345,Simonson,04/05/2024,Sep,New,14970,Demo Inc.
1346,Parrish,04/05/2024,Sep,Existing,6510,Data Systems
1347,Batiste,04/05/2024,Sep,New,26370,Fabrikam Corporation
1348,Kroll,04/05/2024,Sep,Existing,29580,Roxxon
1349,Pritchett,04/05/2024,Sep,Existing,20550,Foo Bars
1350,Baines,04/05/2024,Sep,New,4530,Ajax Corporation
1351,Pritchett,05/05/2024,Sep,New,9660,Queen Industries
1352,Vincent,05/05/2024,Sep,Existing,16740,Oceanic Airlines
1353,Hitchcock,05/05/2024,Sep,Existing,26370,Buy and Large Corporation
1354,Vincent,05/05/2024,Sep,Lapsed,18420,Blarg Factory
1355,Vincent,05/05/2024,Sep,Lapsed,10110,Trans Pacific Airlines
1356,Kroll,05/05/2024,Sep,Lapsed,24180,Sample Company
1357,Hitchcock,05/05/2024,Sep,Existing,18660,Jupiter Mining Corporation
1358,Palacios,05/05/2024,Sep,Lapsed,3840,Globex Corporation
1359,Ahmad,05/05/2024,Sep,Lapsed,18360,The Queen Victoria
1360,Hall,05/05/2024,Sep,New,10710,NorthAm Robotics
1361,Moll,05/05/2024,Sep,New,20010,Soar Airlines
1362,Hall,06/05/2024,Sep,New,13350,Blarg Factory
1363,Parrish,06/05/2024,Sep,Existing,25740,The Hanso Foundation
1364,Palacios,06/05/2024,Sep,Existing,27570,Federation World Airlines
1365,Ahmad,06/05/2024,Sep,Lapsed,28050,LexCorp
1366,Gilman,06/05/2024,Sep,Existing,15900,Universal Exports
1367,Moll,06/05/2024,Sep,Existing,8610,Mainway Toys
1368,Schwarz,06/05/2024,Sep,Existing,5130,Monarch Playing Card Co.
1369,Gilman,07/05/2024,Sep,Existing,3090,Gringotts
1370,Parrish,07/05/2024,Oct,New,27840,Crudgington Brewery
1371,Hitchcock,07/05/2024,Oct,Existing,9240,Energy Corporation
1372,Baines,07/05/2024,Oct,New,5310,Barrytron
1373,Moll,07/05/2024,Oct,New,21870,Caliban Industries
1374,Pritchett,07/05/2024,Oct,New,2130,ABC Telecom
1375,Baines,07/05/2024,Oct,Existing,8040,Bluth Company
1376,Gilman,07/05/2024,Oct,Existing,8370,Cyberdyne Systems
1377,Baines,07/05/2024,Oct,New,26190,QWERTY Logistics
1378,Batiste,07/05/2024,Oct,Lapsed,7350,London and West Coast Railway
1379,Moll,07/05/2024,Oct,Existing,12690,Wernham Hogg
1380,Vincent,08/05/2024,Oct,Existing,6840,Trans United Airways
1381,Parrish,08/05/2024,Oct,New,21660,Edgars Industries
1382,Simonson,08/05/2024,Oct,New,27270,Union Aerospace Corporation
1383,Ahmad,08/05/2024,Oct,New,23850,Sample Company
1384,Hall,08/05/2024,Oct,New,15990,QWERTY Logistics
1385,Pritchett,08/05/2024,Oct,New,17160,Gadgetron
1386,Parrish,08/05/2024,Oct,Existing,15360,Big Belly Burger
1387,Gilman,09/05/2024,Oct,Existing,26640,Trans Pacific Airlines
1388,Palacios,09/05/2024,Oct,New,22290,Edgars Industries
1389,Ahmad,09/05/2024,Oct,Existing,8370,Corellian Engineering Corporation
1390,Schwarz,09/05/2024,Oct,Lapsed,2850,NorthAm Robotics
1391,Pritchett,09/05/2024,Oct,New,18690,Ace Tomato Company
1392,Kroll,09/05/2024,Oct,New,11610,Vandelay Industries
1393,Kroll,09/05/2024,Oct,Existing,18540,Milliways
1394,Batiste,09/05/2024,Oct,Lapsed,6120,QuantCo
1395,Parrish,09/05/2024,Oct,Existing,7290,KrebStar
1396,Simonson,10/05/2024,Oct,Lapsed,20580,Plow King
1397,Baines,10/05/2024,Oct,New,5100,Smith and Co.
1398,Pritchett,10/05/2024,Oct,Existing,22470,Contoso Corporation
1399,Levy,10/05/2024,Oct,New,10320,LexCorp
1400,Pritchett,10/05/2024,Oct,New,29490,Ajax Corporation
1401,Levy,10/05/2024,Nov,New,6060,Trade Federation
1402,Simonson,10/05/2024,Nov,Existing,13740,Trans Continental Airlines
1403,Hall,10/05/2024,Nov,Lapsed,7020,MARS Industries
1404,Simonson,10/05/2024,Nov,New,24090,QWERTY Logistics
1405,Ahmad,10/05/2024,Nov,New,11670,Plow King
1406,Parrish,10/05/2024,Nov,New,13920,Mammoth Pictures
1407,Hitchcock,10/05/2024,Nov,Existing,27900,North Western Railway
1408,Baines,11/05/2024,Nov,Existing,15090,Canada World Airways
1409,Baines,11/05/2024,Nov,Existing,14280,Blue Sun Corporation
1410,Pritchett,11/05/2024,Nov,Existing,26220,Ankh-Sto Associates
1411,Moll,11/05/2024,Nov,New,10110,Southern Railway of Northern Ireland
1412,Parrish,11/05/2024,Nov,Existing,14670,Sudden Pacific Railroad
1413,Baines,11/05/2024,Nov,New,13800,ABC Telecom
1414,Kroll,11/05/2024,Nov,New,15120,Ace Tomato Company
1415,Parrish,11/05/2024,Nov,New,30000,Sheinhardt Wig Company
1416,Hall,11/05/2024,Nov,Existing,9060,LexCorp
1417,Ahmad,12/05/2024,Nov,Existing,25680,PediaCorp
1418,Gilman,12/05/2024,Nov,Existing,21480,Sonky Rubber Goods
1419,Schwarz,12/05/2024,Nov,Existing,6210,General Products
1420,Vincent,12/05/2024,Nov,Existing,14910,Klimpys
1421,Moll,12/05/2024,Nov,Lapsed,11820,Edgars Industries
1422,Moll,12/05/2024,Nov,New,9540,Vandelay Industries
1423,Hitchcock,12/05/2024,Nov,Existing,5100,Wayne Enterprises
1424,Baines,12/05/2024,Nov,New,21960,Transworld Consortium
1425,Parrish,12/05/2024,Nov,New,16560,General Forge and Foundry
1426,Gilman,12/05/2024,Nov,New,15690,Contoso Corporation
1427,Hitchcock,12/05/2024,Nov,New,9510,The Dot Grill
1428,Kroll,12/05/2024,Nov,Existing,5490,General Services Corporation
1429,Kroll,12/05/2024,Nov,Existing,25110,North Western Railway
1430,Levy,13/05/2024,Nov,Existing,20610,Union Aerospace Corporation
1431,Moll,13/05/2024,Dec,Existing,12270,Curious Goods
1432,Baines,13/05/2024,Dec,New,14970,Petrox Oil Company
1433,Palacios,13/05/2024,Dec,Existing,9360,NorthAm Robotics
1434,Simonson,13/05/2024,Dec,New,27600,Onion Pacific Railroad
1435,Pritchett,13/05/2024,Dec,Existing,10650,VersaLife Corporation
1436,Ahmad,13/05/2024,Dec,Existing,3030,Shinra Electric Power Company
1437,Hall,13/05/2024,Dec,New,15900,Tip Top Cafe
1438,Moll,13/05/2024,Dec,New,8160,Roxxon
1439,Baines,13/05/2024,Dec,Lapsed,12660,Monarch Playing Card Co.
1440,Kroll,13/05/2024,Dec,New,24000,Mishima Zaibatsu
1441,Gilman,13/05/2024,Dec,New,15060,General Forge and Foundry
1442,Palacios,13/05/2024,Dec,Lapsed,21930,Initrode
1443,Vincent,14/05/2024,Dec,New,10410,Megadodo Publications
1444,Kroll,14/05/2024,Dec,New,26490,Tessier-Ashpool
1445,Batiste,14/05/2024,Dec,Lapsed,25800,Buy and Large Corporation
1446,Hall,14/05/2024,Dec,New,10740,Osato Chemicals
1447,Batiste,14/05/2024,Dec,Existing,22620,Big Belly Burger
1448,Levy,14/05/2024,Dec,Lapsed,18720,Big T Burgers and Fries
1449,Vincent,14/05/2024,Dec,New,9480,Smith and Co.
1450,Baines,14/05/2024,Dec,New,16020,NorthAm Robotics
1451,Batiste,15/05/2024,Dec,New,18540,The Hanso Foundation
1452,Hall,15/05/2024,Dec,New,7410,Corellian Engineering Corporation
1453,Parrish,15/05/2024,Dec,Existing,20280,Videlectrix
1454,Moll,15/05/2024,Dec,Existing,13320,Trans Regional Airlines
1455,Hall,15/05/2024,Dec,Existing,7800,Columbia Airlines
1456,Ahmad,15/05/2024,Dec,Lapsed,18120,C.H. Lavatory and Sons
1457,Simonson,15/05/2024,Dec,New,9780,Liandri Mining Corporation
1458,Parrish,15/05/2024,Dec,New,26910,McMahon and Tate
1459,Schwarz,15/05/2024,Dec,New,19620,Atlantic Corporation
1460,Levy,15/05/2024,Dec,Existing,19680,Petrox Oil Company
1461,Levy,15/05/2024,Dec,Lapsed,11760,Bluth Company
1462,Simonson,15/05/2024,Jan,New,25710,Springfield Nuclear Power Plant
1463,Levy,15/05/2024,Jan,Existing,25770,Barrytron
1464,Vincent,16/05/2024,Jan,New,25110,Big Belly Burger
1465,Hall,16/05/2024,Jan,New,16500,Shinra Electric Power Company
1466,Kroll,16/05/2024,Jan,Lapsed,17430,Omni Consumer Products
1467,Levy,16/05/2024,Jan,Existing,3210,Zorin Industries
1468,Moll,16/05/2024,Jan,Existing,13050,North Western Railway
1469,Baines,16/05/2024,Jan,Lapsed,4830,Sonky Rubber Goods
1470,Vincent,16/05/2024,Jan,Existing,12150,TranCon Airways
1471,Vincent,16/05/2024,Jan,Lapsed,15660,Contoso Corporation
1472,Pritchett,16/05/2024,Jan,New,19260,Three Waters
1473,Hall,16/05/2024,Jan,Existing,17760,United Fried Chicken
1474,Palacios,16/05/2024,Jan,Lapsed,17610,Trans Regional Airlines
1475,Pritchett,16/05/2024,Jan,Existing,13500,123 Warehousing
1476,Schwarz,16/05/2024,Jan,New,9150,TriOptimum Corporation
1477,Parrish,16/05/2024,Jan,New,18450,Vandelay Industries
1478,Ahmad,17/05/2024,Jan,New,24840,123 Warehousing
1479,Schwarz,17/05/2024,Jan,New,26580,Klimpys
1480,Simonson,17/05/2024,Jan,Existing,27300,North Central Positronics
1481,Vincent,17/05/2024,Jan,Lapsed,19530,London and West Coast Railway
1482,Baines,17/05/2024,Jan,Lapsed,28080,Transworld Consortium
1483,Moll,17/05/2024,Jan,New,6300,Atlantic International Airlines
1484,Simonson,18/05/2024,Jan,Existing,21960,ABC Corp
1485,Vincent,18/05/2024,Jan,New,7740,Transworld Consortium
1486,Baines,18/05/2024,Jan,Lapsed,11250,Videlectrix
1487,Palacios,18/05/2024,Jan,New,16200,Oceanic Airlines
1488,Batiste,18/05/2024,Jan,Existing,20070,Omni Consumer Products
1489,Kroll,18/05/2024,Jan,Lapsed,5100,Thrift Bank
1490,Batiste,18/05/2024,Jan,New,22830,Sirius Cybernetics Corporation
1491,Schwarz,18/05/2024,Jan,Existing,20670,Petrox Oil Company
1492,Gilman,18/05/2024,Jan,Existing,18660,Jupiter Mining Corporation
1493,Levy,18/05/2024,Feb,New,27090,Trade Federation
1494,Levy,19/05/2024,Feb,Existing,4890,ABC Corp
1495,Simonson,19/05/2024,Feb,Existing,24840,CC Corporation
1496,Pritchett,19/05/2024,Feb,Existing,22110,123 Warehousing
1497,Ahmad,19/05/2024,Feb,Existing,6120,Globex Corporation
1498,Levy,19/05/2024,Feb,Lapsed,11520,Atlantic Northern
1499,Hall,19/05/2024,Feb,Existing,16500,Ajax Corporation
1500,Gilman,20/05/2024,Feb,New,25830,Praxis Corporation
1501,Schwarz,20/05/2024,Feb,New,4050,Bluth Company
1502,Vincent,20/05/2024,Feb,New,1890,Trans United Airways
1503,Parrish,20/05/2024,Feb,New,13140,Initech
1504,Levy,20/05/2024,Feb,Existing,5880,Blarg Factory
1505,Vincent,20/05/2024,Feb,Existing,25950,Globex Corporation
1506,Pritchett,20/05/2024,Feb,Lapsed,10140,VersaLife Corporation
1507,Vincent,20/05/2024,Feb,New,11280,XYZ Corp
1508,Gilman,20/05/2024,Feb,Existing,26040,Mammoth Pictures
1509,Ahmad,20/05/2024,Feb,Existing,9030,Mainway Toys
1510,Batiste,21/05/2024,Feb,Existing,26610,SpringShield
1511,Pritchett,21/05/2024,Feb,New,19830,Umbrella Corporation
1512,Batiste,21/05/2024,Feb,Lapsed,27060,Energy Corporation
1513,Ahmad,21/05/2024,Feb,New,8220,CC Corporation
1514,Parrish,21/05/2024,Feb,Lapsed,23370,Zevo Toys
1515,Batiste,21/05/2024,Feb,Lapsed,11370,Ewing Oil
1516,Parrish,21/05/2024,Feb,Existing,10740,Primatech
1517,Hitchcock,21/05/2024,Feb,Existing,25770,Osato Chemicals
1518,Hitchcock,21/05/2024,Feb,New,6540,Thrift Bank
1519,Vincent,21/05/2024,Feb,Existing,14490,Charles Townsend Agency
1520,Gilman,21/05/2024,Feb,New,14190,Foo Bars
1521,Kroll,21/05/2024,Feb,Existing,14190,Sombra Corporation
1522,Hitchcock,21/05/2024,Mar,New,28800,Trans Regional Airlines
1523,Schwarz,21/05/2024,Mar,New,15300,Smith and Co.
1524,Parrish,21/05/2024,Mar,New,11340,Canada World Airways
1525,Hall,22/05/2024,Mar,Lapsed,27660,Globex Corporation
1526,Kroll,22/05/2024,Mar,New,6720,Southern Railway of Northern Ireland
1527,Vincent,22/05/2024,Mar,Existing,8370,Nordyne Defense Dynamics
1528,Ahmad,22/05/2024,Mar,New,12780,Carrys Candles
1529,Hitchcock,22/05/2024,Mar,Existing,23730,Umbrella Corporation
1530,Hall,22/05/2024,Mar,Lapsed,11670,Roboto Industries
1531,Schwarz,22/05/2024,Mar,New,25560,Mishima Zaibatsu
1532,Ahmad,22/05/2024,Mar,Existing,29640,St. Anky Beer
1533,Vincent,22/05/2024,Mar,Existing,27450,Klimpys
1534,Hall,23/05/2024,Mar,Existing,7380,Chez Quis
1535,Schwarz,23/05/2024,Mar,Existing,22380,Keedsler Motors
1536,Baines,23/05/2024,Mar,New,22560,Edgars Industries
1537,Kroll,23/05/2024,Mar,Existing,2250,Energy Corporation
1538,Schwarz,23/05/2024,Mar,New,20190,Universal Exports
1539,Kroll,23/05/2024,Mar,Existing,20040,XYZ Corp
1540,Moll,23/05/2024,Mar,Lapsed,6270,London and West Coast Railway
1541,Hitchcock,24/05/2024,Mar,New,16260,Demo Company
1542,Baines,24/05/2024,Mar,Existing,6210,Cyberdyne Systems
1543,Schwarz,24/05/2024,Mar,Lapsed,10380,Milliways
1544,Vincent,24/05/2024,Mar,Lapsed,23550,Charles Townsend Agency
1545,Schwarz,24/05/2024,Mar,Existing,23580,Atlantic Northern
1546,Baines,24/05/2024,Mar,New,7650,North Western Railway
1547,Batiste,24/05/2024,Mar,New,25590,The Queen Victoria
1548,Baines,24/05/2024,Mar,Existing,25830,Curious Goods
1549,Simonson,24/05/2024,Mar,Lapsed,9870,Big T Burgers and Fries
1550,Palacios,25/05/2024,Mar,New,13290,Extensive Enterprise
1551,Baines,25/05/2024,Mar,Existing,7500,General Products
1552,Hitchcock,25/05/2024,Mar,Lapsed,27030,Sudden Pacific Railroad
1553,Kroll,25/05/2024,Apr,Existing,18300,Fake Brothers
1554,Batiste,25/05/2024,Apr,New,14190,Quantum Airlines
1555,Batiste,25/05/2024,Apr,New,18030,Gizmonic Institute
1556,Hall,25/05/2024,Apr,Lapsed,20790,PediaCorp
1557,Kroll,26/05/2024,Apr,New,19530,Galaxy Corp
1558,Moll,26/05/2024,Apr,New,4860,Sixty Second Avenue
1559,Kroll,26/05/2024,Apr,Existing,27810,Global Dynamics
1560,Parrish,26/05/2024,Apr,New,4980,Ewing Oil
1561,Kroll,26/05/2024,Apr,New,2910,Zevo Toys
1562,Vincent,26/05/2024,Apr,New,27690,Wallaby Airlines
1563,Moll,26/05/2024,Apr,New,5340,Flowers By Irene
1564,Parrish,26/05/2024,Apr,Existing,23460,Western Gas & Electric
1565,Moll,26/05/2024,Apr,Existing,4500,Sto Plains Holdings
1566,Schwarz,26/05/2024,Apr,New,20130,Ankh-Sto Associates
1567,Baines,26/05/2024,Apr,Existing,28110,Globex Corporation
1568,Pritchett,26/05/2024,Apr,Lapsed,28770,Chez Quis
1569,Baines,26/05/2024,Apr,New,7350,NorthAm Robotics
1570,Schwarz,26/05/2024,Apr,New,9750,Osato Chemicals
1571,Vincent,27/05/2024,Apr,New,9660,Klimpys
1572,Levy,27/05/2024,Apr,New,5520,Queen Industries
1573,Kroll,27/05/2024,Apr,Existing,14310,Jupiter Mining Corporation
1574,Moll,27/05/2024,Apr,Existing,1920,Nordyne Defense Dynamics
1575,Simonson,27/05/2024,Apr,Existing,5280,Big T Burgers and Fries
1576,Pritchett,27/05/2024,Apr,New,9090,The New Firm
1577,Batiste,27/05/2024,Apr,New,17520,Globex Corporation
1578,Palacios,27/05/2024,Apr,Existing,28440,Primatech
1579,Schwarz,27/05/2024,Apr,Lapsed,18420,Universal Exports
1580,Hitchcock,27/05/2024,Apr,New,26250,XYZ Corp
1581,Levy,27/05/2024,Apr,Lapsed,18180,Powell Motors
1582,Batiste,27/05/2024,Apr,Existing,18810,C.H. Lavatory and Sons
1583,Kroll,28/05/2024,May,New,8190,Cathedral Software
1584,Ahmad,28/05/2024,May,Existing,8850,Wernham Hogg
1585,Kroll,28/05/2024,May,Existing,3840,Zevo Toys
1586,Moll,28/05/2024,May,New,29970,Ankh-Sto Associates
1587,Batiste,28/05/2024,May,New,6000,Judgment Six
1588,Vincent,28/05/2024,May,Existing,27840,OmniCo
1589,Hall,28/05/2024,May,Existing,28200,Western Gas & Electric
1590,Kroll,28/05/2024,May,Existing,9510,Benthic Petroleum
1591,Pritchett,28/05/2024,May,Existing,7380,Trans United Airways
1592,Parrish,28/05/2024,May,Existing,25200,Galaxy Corp
1593,Simonson,28/05/2024,May,Existing,29970,Spade and Archer
1594,Kroll,29/05/2024,May,Existing,18930,Benthic Petroleum
1595,Moll,29/05/2024,May,New,29340,BLAND Corporation
1596,Ahmad,29/05/2024,May,New,4080,CC Corporation
1597,Moll,29/05/2024,May,New,22620,Leeding Engines Ltd.
1598,Pritchett,29/05/2024,May,Existing,15000,Parrish Communications
1599,Pritchett,29/05/2024,May,New,12870,Cathedral Software
1600,Hall,30/05/2024,May,Existing,16080,Zevo Toys
1601,Pritchett,30/05/2024,May,New,10050,Western Gas & Electric
1602,Hall,30/05/2024,May,Existing,1560,The Dot Grill
1603,Batiste,30/05/2024,May,New,14640,Roxxon
1604,Batiste,30/05/2024,May,Existing,24900,Parrish Communications
1605,Simonson,30/05/2024,May,Lapsed,5400,Trans Global Airlines
1606,Gilman,30/05/2024,May,Lapsed,15060,Corellian Engineering Corporation
1607,Parrish,30/05/2024,May,New,11610,Allied Biscuit
1608,Palacios,30/05/2024,May,Existing,17010,Contoso Corporation
1609,Ahmad,30/05/2024,May,Lapsed,26850,Rossum Corporation
1610,Simonson,30/05/2024,May,Existing,28530,Flowers By Irene
1611,Simonson,30/05/2024,May,New,8460,Curious Goods
1612,Parrish,30/05/2024,May,Existing,11220,Trans United Airways
1613,Batiste,30/05/2024,May,New,18570,Sample Inc.
1614,Hitchcock,30/05/2024,Jun,Existing,12600,Sheinhardt Wig Company
1615,Moll,30/05/2024,Jun,New,5100,InGen Corporation
1616,Parrish,31/05/2024,Jun,Existing,21480,Curious Goods
1617,Ahmad,31/05/2024,Jun,Existing,11580,Transworld Consortium
1618,Pritchett,31/05/2024,Jun,New,14940,Stark Industries
1619,Ahmad,31/05/2024,Jun,Existing,16920,Gizmonic Institute
1620,Batiste,31/05/2024,Jun,Lapsed,14160,Queen Industries
1621,Palacios,31/05/2024,Jun,New,19230,United Robotronics
1622,Vincent,31/05/2024,Jun,New,25620,Canada World Airways
1623,Gilman,31/05/2024,Jun,New,6510,Gizmonic Institute
1624,Kroll,01/06/2024,Jun,Existing,24750,Edgars Industries
1625,Hall,01/06/2024,Jun,Existing,17550,Wernham Hogg
1626,Schwarz,01/06/2024,Jun,Existing,17640,Spade and Archer
1627,Palacios,01/06/2024,Jun,Existing,17880,Shinra Electric Power Company
1628,Pritchett,01/06/2024,Jun,Lapsed,23340,Ankh-Sto Associates
1629,Hall,01/06/2024,Jun,Existing,11340,Colonial Movers
1630,Simonson,01/06/2024,Jun,Lapsed,25620,Fabrikam Corporation
1631,Batiste,01/06/2024,Jun,Existing,13770,Trans American Airlines
1632,Pritchett,02/06/2024,Jun,Existing,22560,United Robotronics
1633,Ahmad,02/06/2024,Jun,New,19590,Cathedral Software
1634,Parrish,02/06/2024,Jun,Existing,26250,Sample Company
1635,Hitchcock,02/06/2024,Jun,New,21810,Powell Motors
1636,Kroll,02/06/2024,Jun,New,5550,Gadgetron
1637,Kroll,02/06/2024,Jun,New,15840,Primatech
1638,Hall,03/06/2024,Jun,Existing,15030,Culdee Fell Railway
1639,Schwarz,03/06/2024,Jun,New,26910,Mammoth Pictures
1640,Ahmad,03/06/2024,Jun,New,6150,Stark Industries
1641,Kroll,03/06/2024,Jun,New,25830,Initrode
1642,Simonson,03/06/2024,Jun,Lapsed,16590,KrebStar
1643,Hitchcock,03/06/2024,Jun,Existing,6780,Energy Corporation
1644,Moll,03/06/2024,Jul,Lapsed,23730,Brown Streak Railroad
1645,Ahmad,03/06/2024,Jul,Lapsed,6540,Allied Biscuit
1646,Vincent,03/06/2024,Jul,New,18690,Gadgetron
1647,Hitchcock,03/06/2024,Jul,Existing,1980,BLAND Corporation
1648,Gilman,03/06/2024,Jul,Lapsed,5610,Trans Allied Airlines
1649,Pritchett,03/06/2024,Jul,Existing,19140,Three Waters
1650,Baines,03/06/2024,Jul,Existing,15330,Thrift Bank
1651,Parrish,04/06/2024,Jul,New,21300,ZiffCorp
1652,Hitchcock,04/06/2024,Jul,Existing,7530,Trade Federation
1653,Simonson,04/06/2024,Jul,Existing,28950,Osato Chemicals
1654,Batiste,04/06/2024,Jul,Existing,26760,Cathedral Software
1655,Ahmad,04/06/2024,Jul,Existing,25500,Union Aerospace Corporation
1656,Hall,04/06/2024,Jul,New,25800,Industrial Automation
1657,Hall,04/06/2024,Jul,Existing,29100,PediaCorp
1658,Palacios,04/06/2024,Jul,Lapsed,29670,Praxis Corporation
1659,Simonson,04/06/2024,Jul,Existing,17910,MARS Industries
1660,Ahmad,05/06/2024,Jul,Existing,22470,Trans American Airlines
1661,Parrish,05/06/2024,Jul,New,19230,Nordyne Defense Dynamics
1662,Vincent,05/06/2024,Jul,New,3930,Onion Pacific Railroad
1663,Batiste,05/06/2024,Jul,New,15240,TranCon Airways
1664,Vincent,05/06/2024,Jul,Existing,16650,Contoso Corporation
1665,Palacios,05/06/2024,Jul,Existing,10680,XYZ Corp
1666,Moll,05/06/2024,Jul,Existing,29430,CC Corporation
1667,Simonson,05/06/2024,Jul,New,11700,Three Waters
1668,Levy,05/06/2024,Jul,New,9330,Input Inc.
1669,Parrish,05/06/2024,Jul,Existing,22170,Globo-Chem
1670,Pritchett,05/06/2024,Jul,New,6540,Wayne Enterprises
1671,Moll,06/06/2024,Jul,Lapsed,13200,Demo Company
1672,Schwarz,06/06/2024,Jul,Lapsed,22260,Energy Corporation
1673,Palacios,06/06/2024,Jul,Existing,6480,Globex Corporation
1674,Batiste,06/06/2024,Jul,Existing,13770,Mainway Toys
1675,Batiste,06/06/2024,Aug,New,23370,Axis Chemical Co.
1676,Moll,06/06/2024,Aug,Existing,16860,Oceanic Airlines
